date,division,store_id,product_category,sku_id,sku_name,basket_driver,cold_chain,dc_on_hand,in_store_stock_start,in_store_stock_end,oos_flag
7/7/2025,1,43,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,43,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,43,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1038,35,45,0
7/7/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,595,0,54,0
7/7/2025,1,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,60,36,0
7/7/2025,1,43,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,42,0
7/7/2025,1,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2554,18,18,0
7/7/2025,1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,12,12,0
7/7/2025,1,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,45,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,10,0,1
7/7/2025,1,45,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1007,33,45,0
7/7/2025,1,45,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,541,0,54,0
7/7/2025,1,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,60,49,0
7/7/2025,1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,44,0
7/7/2025,1,45,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2554,98,89,0
7/7/2025,1,45,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,39,32,0
7/7/2025,1,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,47,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,982,31,45,0
7/7/2025,1,47,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,487,0,54,0
7/7/2025,1,47,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,57,32,0
7/7/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,44,0
7/7/2025,1,47,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2554,67,59,0
7/7/2025,1,47,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,106,102,0
7/7/2025,1,48,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,48,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,953,30,45,0
7/7/2025,1,48,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,433,0,54,0
7/7/2025,1,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,41,22,0
7/7/2025,1,48,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,48,0
7/7/2025,1,48,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2554,46,40,0
7/7/2025,1,48,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,111,106,0
7/7/2025,1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/7/2025,1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,926,31,45,0
7/7/2025,1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,379,0,54,0
7/7/2025,1,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,35,8,0
7/7/2025,1,50,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,33,0
7/7/2025,1,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2553,23,18,0
7/7/2025,1,50,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,39,33,0
7/8/2025,1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,84,50,0
7/8/2025,1,2,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,913,45,45,0
7/8/2025,1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2098,54,54,0
7/8/2025,1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,45,21,0
7/8/2025,1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,46,0
7/8/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2551,21,18,0
7/8/2025,1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,12,12,0
7/8/2025,1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,94,50,0
7/8/2025,1,3,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,899,45,45,0
7/8/2025,1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2079,54,54,0
7/8/2025,1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,37,7,0
7/8/2025,1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,41,0
7/8/2025,1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2543,18,18,0
7/8/2025,1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,86,82,0
7/8/2025,1,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,91,32,0
7/8/2025,1,6,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,880,45,45,0
7/8/2025,1,6,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2056,54,54,0
7/8/2025,1,6,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,37,11,0
7/8/2025,1,6,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,49,0
7/8/2025,1,6,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2543,38,33,0
7/8/2025,1,6,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,921,128,123,0
7/8/2025,1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,74,36,0
7/8/2025,1,7,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,868,45,45,0
7/8/2025,1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2034,54,54,0
7/8/2025,1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,40,16,0
7/8/2025,1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,40,0
7/8/2025,1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2542,26,18,0
7/8/2025,1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,918,15,12,0
7/8/2025,1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,77,39,0
7/8/2025,1,8,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,851,45,45,0
7/8/2025,1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2016,54,54,0
7/8/2025,1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,40,21,0
7/8/2025,1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,49,0
7/8/2025,1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2542,40,33,0
7/8/2025,1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,918,39,34,0
7/8/2025,1,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,97,50,0
7/8/2025,1,9,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,9,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,837,45,45,0
7/8/2025,1,9,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2005,54,54,0
7/8/2025,1,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,34,16,0
7/8/2025,1,9,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,66,44,0
7/8/2025,1,9,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2542,81,74,0
7/8/2025,1,9,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,918,85,79,0
7/8/2025,1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,96,51,0
7/8/2025,1,14,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,14,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,825,45,45,0
7/8/2025,1,14,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1991,54,54,0
7/8/2025,1,14,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,37,17,0
7/8/2025,1,14,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,63,34,0
7/8/2025,1,14,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2539,18,18,0
7/8/2025,1,14,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,918,55,54,0
7/8/2025,1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,60,17,0
7/8/2025,1,15,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,809,45,45,0
7/8/2025,1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1971,54,54,0
7/8/2025,1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,45,31,0
7/8/2025,1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,45,27,0
7/8/2025,1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2539,24,19,0
7/8/2025,1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,918,118,112,0
7/8/2025,1,16,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,16,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,795,45,45,0
7/8/2025,1,16,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1956,54,54,0
7/8/2025,1,16,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,44,20,0
7/8/2025,1,16,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,44,21,0
7/8/2025,1,16,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2539,89,79,0
7/8/2025,1,16,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,918,123,121,0
7/8/2025,1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,18,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,779,45,45,0
7/8/2025,1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1943,54,54,0
7/8/2025,1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,34,9,0
7/8/2025,1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,50,37,0
7/8/2025,1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2533,18,18,0
7/8/2025,1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,914,13,12,0
7/8/2025,1,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,21,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,760,45,45,0
7/8/2025,1,21,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1926,54,54,0
7/8/2025,1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,39,24,0
7/8/2025,1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,36,9,0
7/8/2025,1,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2525,18,18,0
7/8/2025,1,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,914,87,84,0
7/8/2025,1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,23,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,746,45,45,0
7/8/2025,1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1911,54,54,0
7/8/2025,1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,44,29,0
7/8/2025,1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,47,17,0
7/8/2025,1,23,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2525,95,87,0
7/8/2025,1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,907,12,12,0
7/8/2025,1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,28,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,732,45,45,0
7/8/2025,1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1884,54,54,0
7/8/2025,1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,37,19,0
7/8/2025,1,28,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,39,19,0
7/8/2025,1,28,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2525,63,59,0
7/8/2025,1,28,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,907,36,33,0
7/8/2025,1,29,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,29,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,29,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,726,45,45,0
7/8/2025,1,29,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1866,54,54,0
7/8/2025,1,29,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,36,17,0
7/8/2025,1,29,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,38,8,0
7/8/2025,1,29,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2515,18,18,0
7/8/2025,1,29,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,907,59,57,0
7/8/2025,1,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,31,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,31,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,710,45,45,0
7/8/2025,1,31,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1851,54,54,0
7/8/2025,1,31,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,41,17,0
7/8/2025,1,31,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,41,21,0
7/8/2025,1,31,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2515,96,92,0
7/8/2025,1,31,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,905,12,12,0
7/8/2025,1,33,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,33,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,699,45,45,0
7/8/2025,1,33,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1837,54,54,0
7/8/2025,1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,46,27,0
7/8/2025,1,33,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,47,22,0
7/8/2025,1,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2505,18,18,0
7/8/2025,1,33,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,903,12,12,0
7/8/2025,1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,35,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,685,45,45,0
7/8/2025,1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1820,54,54,0
7/8/2025,1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,41,18,0
7/8/2025,1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,43,24,0
7/8/2025,1,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2505,82,75,0
7/8/2025,1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,901,12,12,0
7/8/2025,1,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,37,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,37,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,669,45,45,0
7/8/2025,1,37,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1799,54,54,0
7/8/2025,1,37,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,47,30,0
7/8/2025,1,37,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,39,12,0
7/8/2025,1,37,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2505,54,53,0
7/8/2025,1,37,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,901,22,20,0
7/8/2025,1,38,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,38,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,38,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,654,45,45,0
7/8/2025,1,38,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1781,54,54,0
7/8/2025,1,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,37,24,0
7/8/2025,1,38,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,37,19,0
7/8/2025,1,38,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2505,83,80,0
7/8/2025,1,38,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,901,78,77,0
7/8/2025,1,41,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,41,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,41,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,639,45,45,0
7/8/2025,1,41,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1761,54,54,0
7/8/2025,1,41,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,39,18,0
7/8/2025,1,41,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,36,11,0
7/8/2025,1,41,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2505,89,83,0
7/8/2025,1,41,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,901,124,120,0
7/8/2025,1,43,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,43,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,43,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,626,45,45,0
7/8/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1749,54,54,0
7/8/2025,1,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,36,26,0
7/8/2025,1,43,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,42,11,0
7/8/2025,1,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2500,18,18,0
7/8/2025,1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,895,12,12,0
7/8/2025,1,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,45,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,45,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,612,45,45,0
7/8/2025,1,45,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1731,54,54,0
7/8/2025,1,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,49,28,0
7/8/2025,1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,44,30,0
7/8/2025,1,45,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2500,89,84,0
7/8/2025,1,45,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,895,32,23,0
7/8/2025,1,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,47,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,593,45,45,0
7/8/2025,1,47,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1720,54,54,0
7/8/2025,1,47,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,32,10,0
7/8/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,44,24,0
7/8/2025,1,47,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2500,59,50,0
7/8/2025,1,47,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,895,102,99,0
7/8/2025,1,48,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,48,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,583,45,45,0
7/8/2025,1,48,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1704,54,54,0
7/8/2025,1,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,22,0,1
7/8/2025,1,48,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,48,23,0
7/8/2025,1,48,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2500,40,35,0
7/8/2025,1,48,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,895,106,97,0
7/8/2025,1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/8/2025,1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,568,45,45,0
7/8/2025,1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1684,54,54,0
7/8/2025,1,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,8,0,1
7/8/2025,1,50,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,33,13,0
7/8/2025,1,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2496,18,18,0
7/8/2025,1,50,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,895,33,28,0
7/9/2025,1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,0,50,10,0
7/9/2025,1,2,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,0,0,0,1
7/9/2025,1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,551,45,45,0
7/9/2025,1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1661,54,54,0
7/9/2025,1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,0,21,0,1
7/9/2025,1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,0,46,18,0
