date,division,store_id,product_category,sku_id,sku_name,store_po_id,store_po_qty
7/9/2025,1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-0D9A1DD0,0
7/9/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-0DC48B20,0
7/9/2025,1,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-10843542,0
7/9/2025,1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-14C3BC42,0
7/9/2025,1,33,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-16BAD1A3,3
7/9/2025,1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-16DC8565,14
7/9/2025,1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-174C404C,0
7/9/2025,1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-185C8225,20
7/9/2025,1,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-19640149,16
7/9/2025,1,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-1A2693C2,13
7/9/2025,1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-1C22D904,0
7/9/2025,1,38,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-1CFE9215,23
7/9/2025,1,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-20FDA51B,0
7/9/2025,1,16,Produce,SKU-APP-001,Apples Gala 3lb,STPO-23D6A73C,0
7/9/2025,1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-2613A8F5,17
7/9/2025,1,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-28ECE35F,0
7/9/2025,1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-29B7354E,4
7/9/2025,1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-2A408101,0
7/9/2025,1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-2A61B7AE,0
7/9/2025,1,38,Produce,SKU-APP-001,Apples Gala 3lb,STPO-2B459CC8,0
7/9/2025,1,28,Produce,SKU-APP-001,Apples Gala 3lb,STPO-2B54B005,0
7/9/2025,1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-2BA42603,0
7/9/2025,1,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-2CAE50E9,4
7/9/2025,1,33,Produce,SKU-APP-001,Apples Gala 3lb,STPO-2F429527,0
7/9/2025,1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-32BD3F16,0
7/9/2025,1,48,Produce,SKU-APP-001,Apples Gala 3lb,STPO-3490618F,0
7/9/2025,1,48,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-36741641,0
7/9/2025,1,29,Produce,SKU-APP-001,Apples Gala 3lb,STPO-371C1563,0
7/9/2025,1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-387BBB38,18
7/9/2025,1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-394C2DF8,4
7/9/2025,1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-3C9B966D,3
7/9/2025,1,6,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-3EB958EE,0
7/9/2025,1,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-3ED71B8C,0
7/9/2025,1,38,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-3EF0D651,0
7/9/2025,1,14,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-3F79F218,10
7/9/2025,1,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-4147C1A3,0
7/9/2025,1,6,Produce,SKU-APP-001,Apples Gala 3lb,STPO-430753C1,0
7/9/2025,1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-4525AA07,0
7/9/2025,1,14,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-4567413D,0
7/9/2025,1,16,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-4783060A,23
7/9/2025,1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-4788351F,21
7/9/2025,1,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-485CF8A1,0
7/9/2025,1,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-49B9603F,0
7/9/2025,1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-4AD1423B,0
7/9/2025,1,48,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-4C17C272,19
7/9/2025,1,41,Produce,SKU-APP-001,Apples Gala 3lb,STPO-4CE54588,0
7/9/2025,1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-4E446B94,0
7/9/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-514C10B7,5
7/9/2025,1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-5176646C,23
7/9/2025,1,8,Produce,SKU-APP-001,Apples Gala 3lb,STPO-5235288A,0
7/9/2025,1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-53E934AC,0
7/9/2025,1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-55C0DB32,19
7/9/2025,1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-5686CEEA,0
7/9/2025,1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-5855304F,14
7/9/2025,1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-59FD8E18,0
7/9/2025,1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-5A4AEEFA,18
7/9/2025,1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-5B054944,0
7/9/2025,1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-5C0445EE,0
7/9/2025,1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-5D4CFE60,19
7/9/2025,1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-61CAD432,2
7/9/2025,1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-64A4466D,18
7/9/2025,1,31,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-64BC433D,28
7/9/2025,1,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-652AC3EA,0
7/9/2025,1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-656A222C,18
7/9/2025,1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-6EF5D42E,0
7/9/2025,1,3,Produce,SKU-APP-001,Apples Gala 3lb,STPO-7158419D,0
7/9/2025,1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-739CF903,8
7/9/2025,1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-76207599,0
7/9/2025,1,31,Produce,SKU-APP-001,Apples Gala 3lb,STPO-76E59A02,0
7/9/2025,1,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-7B66DB48,0
7/9/2025,1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-7BF3B94E,0
7/9/2025,1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-7CC6938C,0
7/9/2025,1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-7D7F8E7E,11
7/9/2025,1,7,Produce,SKU-APP-001,Apples Gala 3lb,STPO-7E8AC883,0
7/9/2025,1,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-7EEF8636,0
7/9/2025,1,37,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-7FA80E27,0
7/9/2025,1,16,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-82024CC3,0
7/9/2025,1,47,Produce,SKU-APP-001,Apples Gala 3lb,STPO-821470DF,0
7/9/2025,1,14,Produce,SKU-APP-001,Apples Gala 3lb,STPO-84A1E355,0
7/9/2025,1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-85D1898F,15
7/9/2025,1,41,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-86DCC2D1,0
7/9/2025,1,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-88BF1127,0
7/9/2025,1,14,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-8A4BDF28,0
7/9/2025,1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-8AA85C0F,0
7/9/2025,1,37,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-8B241516,8
7/9/2025,1,47,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-8C610D02,0
7/9/2025,1,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-8CBFAE3D,0
7/9/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-8EC3BA6B,14
7/9/2025,1,41,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-9031D6ED,14
7/9/2025,1,43,Produce,SKU-APP-001,Apples Gala 3lb,STPO-930079A9,0
7/9/2025,1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-9DF417AE,0
7/9/2025,1,15,Produce,SKU-APP-001,Apples Gala 3lb,STPO-A0194485,0
7/9/2025,1,31,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-A282A940,0
7/9/2025,1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-A5082CA4,7
7/9/2025,1,29,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-A53FA04B,0
7/9/2025,1,9,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-A56CDB5C,15
7/9/2025,1,9,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-A57EE7F3,11
7/9/2025,1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-A6EEA20C,0
7/9/2025,1,31,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-A746974A,2
7/9/2025,1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-A89B6063,13
7/9/2025,1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-AB20A8BD,6
7/9/2025,1,31,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-AB8C53BB,11
7/9/2025,1,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-AC4D4CFB,0
7/9/2025,1,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-B0502EB8,17
7/9/2025,1,50,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-B0A362D0,0
7/9/2025,1,16,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-B1C30655,0
7/9/2025,1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-B2FF4806,0
7/9/2025,1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-B4F5124C,0
7/9/2025,1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-B5D964A7,21
7/9/2025,1,31,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-B63FC99A,0
7/9/2025,1,37,Produce,SKU-APP-001,Apples Gala 3lb,STPO-B74980B1,0
7/9/2025,1,9,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-BE17590B,0
7/9/2025,1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-BE849819,0
7/9/2025,1,9,Produce,SKU-APP-001,Apples Gala 3lb,STPO-C2D79918,0
7/9/2025,1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-C4029857,0
7/9/2025,1,29,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-C47BF99F,15
7/9/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,STPO-C55B3C35,0
7/9/2025,1,18,Produce,SKU-APP-001,Apples Gala 3lb,STPO-CC4012D4,0
7/9/2025,1,45,Produce,SKU-APP-001,Apples Gala 3lb,STPO-CCC1A1D4,0
7/9/2025,1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-CE51CF7B,9
7/9/2025,1,38,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-D0DC4D60,11
7/9/2025,1,41,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-D0F48A94,0
7/9/2025,1,29,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-D1AB8A28,0
7/9/2025,1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-D1DDCF43,18
7/9/2025,1,45,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-D494D186,19
7/9/2025,1,2,Produce,SKU-APP-001,Apples Gala 3lb,STPO-D56E5FF4,0
7/9/2025,1,37,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-D580B0D8,0
7/9/2025,1,16,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-D7ADCE16,0
7/9/2025,1,33,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-D9593988,22
7/9/2025,1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-D9D81567,0
7/9/2025,1,33,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-DBFE7910,0
7/9/2025,1,21,Produce,SKU-APP-001,Apples Gala 3lb,STPO-DFB4CA4A,0
7/9/2025,1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-E11B9A59,0
7/9/2025,1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-E2573CDD,0
7/9/2025,1,33,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-E2BB9FB2,0
7/9/2025,1,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-E32AF0C9,15
7/9/2025,1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-E6D4A537,5
7/9/2025,1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-E8C8D0AD,17
7/9/2025,1,43,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-E920E5B9,0
7/9/2025,1,29,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-EDA46C3E,0
7/9/2025,1,48,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-EE7078B1,0
7/9/2025,1,29,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-EF52D0E4,6
7/9/2025,1,41,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-F067EE74,0
7/9/2025,1,6,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-F2139310,14
7/9/2025,1,23,Produce,SKU-APP-001,Apples Gala 3lb,STPO-F322710C,0
7/9/2025,1,47,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-F335A779,15
7/9/2025,1,14,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-F34AB304,21
7/9/2025,1,43,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-F4C6FA2D,0
7/9/2025,1,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-F60E87E8,17
7/9/2025,1,38,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-F6956B32,0
7/9/2025,1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-FABF5E40,0
7/9/2025,1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-FE330526,2
7/9/2025,1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-FFA4CAE9,18
7/9/2025,1,35,Produce,SKU-APP-001,Apples Gala 3lb,STPO-FFCEF8DF,0
7/10/2025,1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-08580D30,0
7/10/2025,1,31,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-090329D6,0
7/10/2025,1,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-0A2D2F77,16
7/10/2025,1,18,Produce,SKU-APP-001,Apples Gala 3lb,STPO-0BA86D78,0
7/10/2025,1,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-0E04DAEF,0
7/10/2025,1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-0EAE7C48,0
7/10/2025,1,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-0F68FCCD,0
7/10/2025,1,31,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-0F6DAE3D,14
7/10/2025,1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-139C76E6,23
7/10/2025,1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-13D660F9,24
7/10/2025,1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-150226CC,66
7/10/2025,1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-1C1E5558,0
7/10/2025,1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-1D5C66B7,18
7/10/2025,1,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-1DEB51BA,11
7/10/2025,1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-204BCAFA,0
7/10/2025,1,7,Produce,SKU-APP-001,Apples Gala 3lb,STPO-21AEDCFC,0
7/10/2025,1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-2217790E,66
7/10/2025,1,41,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-2239EB2B,0
7/10/2025,1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-23872560,7
7/10/2025,1,45,Produce,SKU-APP-001,Apples Gala 3lb,STPO-23B5A596,0
7/10/2025,1,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-23EA7EBE,7
7/10/2025,1,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-240A9D0E,0
7/10/2025,1,50,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-24F2739D,0
7/10/2025,1,29,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-2519CF99,6
7/10/2025,1,37,Produce,SKU-APP-001,Apples Gala 3lb,STPO-271C3AAF,0
7/10/2025,1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-27267599,1
7/10/2025,1,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-2AFB0FD8,22
7/10/2025,1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-30543CD8,6
7/10/2025,1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-323F9765,8
7/10/2025,1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-324C115F,0
7/10/2025,1,31,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-328205AF,20
7/10/2025,1,37,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-33CBADC0,14
7/10/2025,1,29,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-33E753B8,0
7/10/2025,1,48,Produce,SKU-APP-001,Apples Gala 3lb,STPO-36B6A875,0
7/10/2025,1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-3D73FEB1,66
7/10/2025,1,43,Produce,SKU-APP-001,Apples Gala 3lb,STPO-3FEF6EB2,0
7/10/2025,1,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-3FF1C96B,0
7/10/2025,1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-41EA9328,0
7/10/2025,1,6,Produce,SKU-APP-001,Apples Gala 3lb,STPO-42285B6C,0
7/10/2025,1,33,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-436DBA03,20
7/10/2025,1,29,Produce,SKU-APP-001,Apples Gala 3lb,STPO-43891B4D,0
7/10/2025,1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-44C416B0,0
7/10/2025,1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-45B404F7,0
7/10/2025,1,9,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-4641BAD9,66
7/10/2025,1,33,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-48C774B7,0
7/10/2025,1,45,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-4994DC14,20
7/10/2025,1,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-4B42D009,15
7/10/2025,1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-4FBDFE10,7
7/10/2025,1,48,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-4FED9726,11
7/10/2025,1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-504E519A,16
7/10/2025,1,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-537C9BCE,0
7/10/2025,1,38,Produce,SKU-APP-001,Apples Gala 3lb,STPO-5754EE71,0
7/10/2025,1,38,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-58D6DDB2,14
7/10/2025,1,6,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-5D492106,64
7/10/2025,1,14,Produce,SKU-APP-001,Apples Gala 3lb,STPO-5DD59B21,0
7/10/2025,1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-5FC704F8,2
7/10/2025,1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-6525B4E0,0
7/10/2025,1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-667B7BE9,0
7/10/2025,1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-68AB59DA,11
7/10/2025,1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-68B3FE5C,0
7/10/2025,1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-6981D355,66
7/10/2025,1,29,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-6B209D32,0
7/10/2025,1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-6CE282F6,0
7/10/2025,1,23,Produce,SKU-APP-001,Apples Gala 3lb,STPO-6DE5D96C,0
7/10/2025,1,43,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-7183EFF7,15
7/10/2025,1,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-739D13CE,0
7/10/2025,1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-7404B3C0,11
7/10/2025,1,16,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-75777930,0
7/10/2025,1,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-76E5F623,9
7/10/2025,1,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-76EC44FC,0
7/10/2025,1,29,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-77306C7F,0
7/10/2025,1,21,Produce,SKU-APP-001,Apples Gala 3lb,STPO-78001729,0
7/10/2025,1,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-7866FCDD,3
7/10/2025,1,33,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-79623110,0
7/10/2025,1,14,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-7A43BA0D,66
7/10/2025,1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-7DEB6E57,66
7/10/2025,1,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-80632EF9,0
7/10/2025,1,31,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-815FB6E7,0
7/10/2025,1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-81B4EFC5,0
7/10/2025,1,37,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-8265399F,0
7/10/2025,1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-8557D37F,4
7/10/2025,1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-85971E94,22
7/10/2025,1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-8667E332,0
7/10/2025,1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-86CCF861,18
7/10/2025,1,15,Produce,SKU-APP-001,Apples Gala 3lb,STPO-879531E0,0
7/10/2025,1,50,Produce,SKU-APP-001,Apples Gala 3lb,STPO-88966206,0
7/10/2025,1,29,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-89200BFB,12
7/10/2025,1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-8BDCFDC0,61
7/10/2025,1,31,Produce,SKU-APP-001,Apples Gala 3lb,STPO-8BEC1C66,0
7/10/2025,1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-8BF3A999,48
7/10/2025,1,8,Produce,SKU-APP-001,Apples Gala 3lb,STPO-8D138EB1,0
7/10/2025,1,28,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-8EECC399,0
7/10/2025,1,43,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-8F0DE39B,0
7/10/2025,1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-8FD894FF,0
7/10/2025,1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-905EA740,0
7/10/2025,1,2,Produce,SKU-APP-001,Apples Gala 3lb,STPO-9061BF08,0
7/10/2025,1,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-91068042,0
7/10/2025,1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-921A0978,0
7/10/2025,1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-9313F499,25
7/10/2025,1,9,Produce,SKU-APP-001,Apples Gala 3lb,STPO-934F5ACF,0
7/10/2025,1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-93DFA931,0
7/10/2025,1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,STPO-95ADE938,2
7/10/2025,1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-97201520,21
7/10/2025,1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-97D4029C,13
7/10/2025,1,48,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-9C3A95F2,0
7/10/2025,1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-9D569D1B,20
7/10/2025,1,38,Produce,SKU-BER-001,Berries Strawberries 1lb,STPO-9F80645E,0
7/10/2025,1,16,Produce,SKU-APP-001,Apples Gala 3lb,STPO-A0CA4A0E,0
7/10/2025,1,41,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-A4B6EAEF,20
7/10/2025,1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-A59BDC7A,0
7/10/2025,1,14,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-ADD8282D,14
7/10/2025,1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-AFA23290,0
7/10/2025,1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,STPO-B0FEAA82,3
7/10/2025,1,29,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-B10A6DB5,21
7/10/2025,1,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-B3DCE252,0
7/10/2025,1,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,STPO-B83BB802,0
7/10/2025,1,3,Produce,SKU-APP-001,Apples Gala 3lb,STPO-BACA4F28,0
7/10/2025,1,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,STPO-BBA018EC,11
7/10/2025,1,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-BBB72C66,0
7/10/2025,1,21,Produce,SKU-ORG-001,Oranges Navel 4lb,STPO-BC54477C,12
7/10/2025,1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,STPO-BE390CA1,0
