division,store_id,date,sku_id,sku_name,reason_level_1,reason_level_2
1,45,7/23/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,45,7/23/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,45,7/23/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,47,7/23/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,47,7/23/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,47,7/23/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,47,7/23/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,48,7/23/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,48,7/23/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,48,7/23/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,50,7/23/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,50,7/23/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,50,7/23/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,50,7/23/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,2,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,2,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,3,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,3,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,6,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,6,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,7,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,7,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,8,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,8,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,9,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,9,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,9,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,14,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,14,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,14,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,15,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,15,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,15,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,15,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,16,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,16,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,16,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,16,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,18,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,18,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,18,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,21,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,21,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,21,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,23,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,23,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,23,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,23,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,28,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,28,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,28,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,28,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,29,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,29,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,29,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,29,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,31,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,31,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,31,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,31,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,33,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,33,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,33,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,33,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,35,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,35,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,35,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,35,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,37,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,37,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,37,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,37,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,37,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,38,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,38,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,38,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,38,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,41,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,41,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,41,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,41,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,43,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,43,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,43,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,43,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,43,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,45,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,45,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,45,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,45,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,45,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,47,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,47,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,47,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,47,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,47,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,48,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,48,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,48,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,48,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,48,7/24/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,50,7/24/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,50,7/24/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,50,7/24/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,50,7/24/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,2,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,2,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,2,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,3,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,3,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,6,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,6,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,7,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,7,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,7,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,8,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,8,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,8,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,9,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,9,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,9,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,9,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,14,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,14,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,14,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,14,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,15,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,15,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,15,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,15,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,16,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,16,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,16,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,16,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,18,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,18,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,18,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,18,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,21,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,21,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,21,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,21,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,23,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,23,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,23,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,23,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,28,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,28,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,28,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,28,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,29,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,29,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,29,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,29,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,31,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,31,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,31,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,31,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,33,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,33,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,33,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,33,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,35,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,35,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,35,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,35,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,35,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,37,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,37,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,37,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,37,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,37,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,38,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,38,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,38,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,38,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,38,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,41,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,41,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,41,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,41,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,41,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,43,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,43,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,43,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,43,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,43,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,45,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,45,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,45,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,45,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,45,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,47,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,47,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,47,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,47,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,47,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,48,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,48,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,48,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,48,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,48,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,50,7/25/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,50,7/25/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,50,7/25/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,50,7/25/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,50,7/25/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,2,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,2,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,2,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,3,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,3,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,3,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,3,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,6,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,6,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,6,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,7,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,7,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,7,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,8,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,8,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,8,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,8,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,9,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,9,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,9,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,9,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,14,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,14,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,14,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,14,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,15,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,15,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,15,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,15,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,16,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,16,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,16,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,16,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,18,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,18,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,18,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,18,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,21,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,21,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,21,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,21,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,23,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,23,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,23,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,23,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,28,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,28,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,28,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,28,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,29,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,29,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,29,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,29,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,31,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,31,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,31,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,31,7/26/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,31,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,33,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,33,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,33,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,33,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,35,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,35,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,35,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,35,7/26/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,35,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,37,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,37,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,37,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
1,37,7/26/2025,SKU-ORG-001,Oranges Navel 4lb,Supply Chain,DC Out of Stock
1,37,7/26/2025,SKU-LEF-001,Leafy Greens Spinach 10oz,Supply Chain,DC Out of Stock
1,37,7/26/2025,SKU-BER-001,Berries Strawberries 1lb,Supply Chain,DC Out of Stock
1,38,7/26/2025,SKU-BAN-001,Bananas Cavendish 1lb,Supply Chain,Supplier Delay
1,38,7/26/2025,SKU-APP-001,Apples Gala 3lb,Supply Chain,DC Out of Stock
1,38,7/26/2025,SKU-APP-002,Apples Honeycrisp 2lb,Supply Chain,DC Out of Stock
